lat;lon;grupo
-16.50;-60.00;0
-16.50;-59.75;0
-16.50;-59.50;0
-16.50;-59.25;0
-16.50;-59.00;0
-16.50;-58.75;0
-16.50;-58.50;0
-16.50;-58.25;0
-16.50;-58.00;0
-16.50;-57.75;0
-16.50;-57.50;0
-16.50;-57.25;0
-16.50;-57.00;0
-16.50;-56.75;0
-16.50;-56.50;0
-16.50;-56.25;0
-16.50;-56.00;0
-16.50;-55.75;0
-16.50;-55.50;0
-16.50;-55.25;0
-16.50;-55.00;0
-16.50;-54.75;0
-16.50;-54.50;0
-16.50;-54.25;0
-16.50;-54.00;0
-16.50;-53.75;0
-16.50;-53.50;0
-16.50;-53.25;0
-16.50;-53.00;0
-16.50;-52.75;0
-16.50;-52.50;0
-16.50;-52.25;0
-16.50;-52.00;0
-16.50;-51.75;0
-16.50;-51.50;0
-16.50;-51.25;0
-16.50;-51.00;0
-16.50;-50.75;0
-16.50;-50.50;0
-16.50;-50.25;0
-16.50;-50.00;0
-16.50;-49.75;0
-16.50;-49.50;0
-16.50;-49.25;0
-16.50;-49.00;0
-16.50;-48.75;0
-16.50;-48.50;0
-16.50;-48.25;0
-16.50;-48.00;0
-16.50;-47.75;0
-16.50;-47.50;0
-16.50;-47.25;0
-16.50;-47.00;0
-16.50;-46.75;0
-16.50;-46.50;0
-16.50;-46.25;0
-16.50;-46.00;0
-16.50;-45.75;0
-16.50;-45.50;0
-16.50;-45.25;0
-16.50;-45.00;0
-16.50;-44.75;0
-16.50;-44.50;0
-16.50;-44.25;0
-16.50;-44.00;0
-16.50;-43.75;0
-16.50;-43.50;0
-16.50;-43.25;0
-16.50;-43.00;0
-16.50;-42.75;0
-16.50;-42.50;0
-16.50;-42.25;0
-16.50;-42.00;0
-16.50;-41.75;0
-16.50;-41.50;0
-16.50;-41.25;0
-16.50;-41.00;0
-16.50;-40.75;0
-16.50;-40.50;0
-16.50;-40.25;0
-16.50;-40.00;0
-16.50;-39.75;0
-16.50;-39.50;0
-16.50;-39.25;0
-16.25;-73.25;0
-16.25;-73.00;0
-16.25;-72.75;0
-16.25;-72.50;0
-16.25;-72.25;0
-16.25;-72.00;1
-16.25;-71.75;1
-16.25;-71.50;1
-16.25;-71.25;1
-16.25;-71.00;1
-16.25;-70.75;1
-16.25;-70.50;1
-16.25;-70.25;1
-16.25;-70.00;1
-16.25;-69.75;1
-16.25;-69.50;1
-16.25;-69.25;1
-16.25;-69.00;1
-16.25;-68.75;1
-16.25;-68.50;1
-16.25;-68.25;1
-16.25;-68.00;1
-16.25;-67.75;1
-16.25;-67.50;0
-16.25;-67.25;0
-16.25;-67.00;0
-16.25;-66.75;0
-16.25;-66.50;0
-16.25;-66.25;0
-16.25;-66.00;0
-16.25;-65.75;0
-16.25;-65.50;0
-16.25;-65.25;0
-16.25;-65.00;0
-16.25;-64.75;0
-16.25;-64.50;0
-16.25;-64.25;0
-16.25;-64.00;0
-16.25;-63.75;0
-16.25;-63.50;0
-16.25;-63.25;0
-16.25;-63.00;0
-16.25;-62.75;0
-16.25;-62.50;0
-16.25;-62.25;0
-16.25;-62.00;0
-16.25;-61.75;0
-16.25;-61.50;0
-16.25;-61.25;0
-16.25;-61.00;0
-16.25;-60.75;0
-16.25;-60.50;0
-16.25;-60.25;0
-16.25;-60.00;0
-16.25;-59.75;0
-16.25;-59.50;0
-16.25;-59.25;0
-16.25;-59.00;0
-16.25;-58.75;0
-16.25;-58.50;0
-16.25;-58.25;0
-16.25;-58.00;0
-16.25;-57.75;0
-16.25;-57.50;0
-16.25;-57.25;0
-16.25;-57.00;0
-16.25;-56.75;0
-16.25;-56.50;0
-16.25;-56.25;0
-16.25;-56.00;0
-16.25;-55.75;0
-16.25;-55.50;0
-16.25;-55.25;0
-16.25;-55.00;0
-16.25;-54.75;0
-16.25;-54.50;0
-16.25;-54.25;0
-16.25;-54.00;0
-16.25;-53.75;0
-16.25;-53.50;0
-16.25;-53.25;0
-16.25;-53.00;0
-16.25;-52.75;0
-16.25;-52.50;0
-16.25;-52.25;0
-16.25;-52.00;0
-16.25;-51.75;0
-16.25;-51.50;0
-16.25;-51.25;0
-16.25;-51.00;0
-16.25;-50.75;0
-16.25;-50.50;0
-16.25;-50.25;0
-16.25;-50.00;0
-16.25;-49.75;0
-16.25;-49.50;0
-16.25;-49.25;0
-16.25;-49.00;0
-16.25;-48.75;0
-16.25;-48.50;0
-16.25;-48.25;0
-16.25;-48.00;0
-16.25;-47.75;0
-16.25;-47.50;0
-16.25;-47.25;0
-16.25;-47.00;0
-16.25;-46.75;0
-16.25;-46.50;0
-16.25;-46.25;0
-16.25;-46.00;0
-16.25;-45.75;0
-16.25;-45.50;0
-16.25;-45.25;0
-16.25;-45.00;0
-16.25;-44.75;0
-16.25;-44.50;0
-16.25;-44.25;0
-16.25;-44.00;0
-16.25;-43.75;0
-16.25;-43.50;0
-16.25;-43.25;0
-16.25;-43.00;0
-16.25;-42.75;0
-16.25;-42.50;0
-16.25;-42.25;0
-16.25;-42.00;0
-16.25;-41.75;0
-16.25;-41.50;0
-16.25;-41.25;0
-16.25;-41.00;0
-16.25;-40.75;0
-16.25;-40.50;0
-16.25;-40.25;0
-16.25;-40.00;0
-16.25;-39.75;0
-16.25;-39.50;0
-16.25;-39.25;0
-16.00;-74.00;0
-16.00;-73.75;0
-16.00;-73.50;0
-16.00;-73.25;0
-16.00;-73.00;0
-16.00;-72.75;0
-16.00;-72.50;0
-16.00;-72.25;1
-16.00;-72.00;1
-16.00;-71.75;1
-16.00;-71.50;1
-16.00;-71.25;1
-16.00;-71.00;1
-16.00;-70.75;1
-16.00;-70.50;1
-16.00;-70.25;1
-16.00;-70.00;1
-16.00;-69.75;1
-16.00;-69.50;1
-16.00;-69.25;1
-16.00;-69.00;1
-16.00;-68.75;1
-16.00;-68.50;1
-16.00;-68.25;1
-16.00;-68.00;1
-16.00;-67.75;0
-16.00;-67.50;0
-16.00;-67.25;0
-16.00;-67.00;0
-16.00;-66.75;0
-16.00;-66.50;0
-16.00;-66.25;0
-16.00;-66.00;0
-16.00;-65.75;0
-16.00;-65.50;0
-16.00;-65.25;0
-16.00;-65.00;0
-16.00;-64.75;0
-16.00;-64.50;0
-16.00;-64.25;0
-16.00;-64.00;0
-16.00;-63.75;0
-16.00;-63.50;0
-16.00;-63.25;0
-16.00;-63.00;0
-16.00;-62.75;0
-16.00;-62.50;0
-16.00;-62.25;0
-16.00;-62.00;0
-16.00;-61.75;0
-16.00;-61.50;0
-16.00;-61.25;0
-16.00;-61.00;0
-16.00;-60.75;0
-16.00;-60.50;0
-16.00;-60.25;0
-16.00;-60.00;0
-16.00;-59.75;0
-16.00;-59.50;0
-16.00;-59.25;0
-16.00;-59.00;0
-16.00;-58.75;0
-16.00;-58.50;0
-16.00;-58.25;0
-16.00;-58.00;0
-16.00;-57.75;0
-16.00;-57.50;0
-16.00;-57.25;0
-16.00;-57.00;0
-16.00;-56.75;0
-16.00;-56.50;0
-16.00;-56.25;0
-16.00;-56.00;0
-16.00;-55.75;0
-16.00;-55.50;0
-16.00;-55.25;0
-16.00;-55.00;0
-16.00;-54.75;0
-16.00;-54.50;0
-16.00;-54.25;0
-16.00;-54.00;0
-16.00;-53.75;0
-16.00;-53.50;0
-16.00;-53.25;0
-16.00;-53.00;0
-16.00;-52.75;0
-16.00;-52.50;0
-16.00;-52.25;0
-16.00;-52.00;0
-16.00;-51.75;0
-16.00;-51.50;0
-16.00;-51.25;0
-16.00;-51.00;0
-16.00;-50.75;0
-16.00;-50.50;0
-16.00;-50.25;0
-16.00;-50.00;0
-16.00;-49.75;0
-16.00;-49.50;0
-16.00;-49.25;0
-16.00;-49.00;0
-16.00;-48.75;0
-16.00;-48.50;0
-16.00;-48.25;0
-16.00;-48.00;0
-16.00;-47.75;0
-16.00;-47.50;0
-16.00;-47.25;0
-16.00;-47.00;0
-16.00;-46.75;0
-16.00;-46.50;0
-16.00;-46.25;0
-16.00;-46.00;0
-16.00;-45.75;0
-16.00;-45.50;0
-16.00;-45.25;0
-16.00;-45.00;0
-16.00;-44.75;0
-16.00;-44.50;0
-16.00;-44.25;0
-16.00;-44.00;0
-16.00;-43.75;0
-16.00;-43.50;0
-16.00;-43.25;0
-16.00;-43.00;0
-16.00;-42.75;0
-16.00;-42.50;0
-16.00;-42.25;0
-16.00;-42.00;0
-16.00;-41.75;0
-16.00;-41.50;0
-16.00;-41.25;0
-16.00;-41.00;0
-16.00;-40.75;0
-16.00;-40.50;0
-16.00;-40.25;0
-16.00;-40.00;0
-16.00;-39.75;0
-16.00;-39.50;0
-16.00;-39.25;0
-15.75;-74.25;0
-15.75;-74.00;0
-15.75;-73.75;1
-15.75;-73.50;1
-15.75;-73.25;0
-15.75;-73.00;1
-15.75;-72.75;1
-15.75;-72.50;1
-15.75;-72.25;1
-15.75;-72.00;1
-15.75;-71.75;1
-15.75;-71.50;1
-15.75;-71.25;1
-15.75;-71.00;1
-15.75;-70.75;1
-15.75;-70.50;1
-15.75;-70.25;1
-15.75;-70.00;1
-15.75;-69.75;1
-15.75;-69.50;1
-15.75;-69.25;1
-15.75;-69.00;1
-15.75;-68.75;1
-15.75;-68.50;1
-15.75;-68.25;1
-15.75;-68.00;0
-15.75;-67.75;0
-15.75;-67.50;0
-15.75;-67.25;0
-15.75;-67.00;0
-15.75;-66.75;0
-15.75;-66.50;0
-15.75;-66.25;0
-15.75;-66.00;0
-15.75;-65.75;0
-15.75;-65.50;0
-15.75;-65.25;0
-15.75;-65.00;0
-15.75;-64.75;0
-15.75;-64.50;0
-15.75;-64.25;0
-15.75;-64.00;0
-15.75;-63.75;0
-15.75;-63.50;0
-15.75;-63.25;0
-15.75;-63.00;0
-15.75;-62.75;0
-15.75;-62.50;0
-15.75;-62.25;0
-15.75;-62.00;0
-15.75;-61.75;0
-15.75;-61.50;0
-15.75;-61.25;0
-15.75;-61.00;0
-15.75;-60.75;0
-15.75;-60.50;0
-15.75;-60.25;0
-15.75;-60.00;0
-15.75;-59.75;0
-15.75;-59.50;0
-15.75;-59.25;0
-15.75;-59.00;0
-15.75;-58.75;0
-15.75;-58.50;0
-15.75;-58.25;0
-15.75;-58.00;0
-15.75;-57.75;0
-15.75;-57.50;0
-15.75;-57.25;0
-15.75;-57.00;0
-15.75;-56.75;0
-15.75;-56.50;0
-15.75;-56.25;0
-15.75;-56.00;0
-15.75;-55.75;0
-15.75;-55.50;0
-15.75;-55.25;0
-15.75;-55.00;0
-15.75;-54.75;0
-15.75;-54.50;0
-15.75;-54.25;0
-15.75;-54.00;0
-15.75;-53.75;0
-15.75;-53.50;0
-15.75;-53.25;0
-15.75;-53.00;0
-15.75;-52.75;0
-15.75;-52.50;0
-15.75;-52.25;0
-15.75;-52.00;0
-15.75;-51.75;0
-15.75;-51.50;0
-15.75;-51.25;0
-15.75;-51.00;0
-15.75;-50.75;0
-15.75;-50.50;0
-15.75;-50.25;0
-15.75;-50.00;0
-15.75;-49.75;0
-15.75;-49.50;0
-15.75;-49.25;0
-15.75;-49.00;0
-15.75;-48.75;0
-15.75;-48.50;0
-15.75;-48.25;0
-15.75;-48.00;0
-15.75;-47.75;0
-15.75;-47.50;0
-15.75;-47.25;0
-15.75;-47.00;0
-15.75;-46.75;0
-15.75;-46.50;0
-15.75;-46.25;0
-15.75;-46.00;0
-15.75;-45.75;0
-15.75;-45.50;0
-15.75;-45.25;0
-15.75;-45.00;0
-15.75;-44.75;0
-15.75;-44.50;0
-15.75;-44.25;0
-15.75;-44.00;0
-15.75;-43.75;0
-15.75;-43.50;0
-15.75;-43.25;0
-15.75;-43.00;0
-15.75;-42.75;0
-15.75;-42.50;0
-15.75;-42.25;0
-15.75;-42.00;0
-15.75;-41.75;0
-15.75;-41.50;0
-15.75;-41.25;0
-15.75;-41.00;0
-15.75;-40.75;0
-15.75;-40.50;0
-15.75;-40.25;0
-15.75;-40.00;0
-15.75;-39.75;0
-15.75;-39.50;0
-15.75;-39.25;0
-15.75;-39.00;0
-15.50;-74.75;0
-15.50;-74.50;0
-15.50;-74.25;0
-15.50;-74.00;1
-15.50;-73.75;1
-15.50;-73.50;1
-15.50;-73.25;1
-15.50;-73.00;1
-15.50;-72.75;1
-15.50;-72.50;1
-15.50;-72.25;1
-15.50;-72.00;1
-15.50;-71.75;1
-15.50;-71.50;1
-15.50;-71.25;1
-15.50;-71.00;1
-15.50;-70.75;1
-15.50;-70.50;1
-15.50;-70.25;1
-15.50;-70.00;1
-15.50;-69.75;1
-15.50;-69.50;1
-15.50;-69.25;1
-15.50;-69.00;1
-15.50;-68.75;1
-15.50;-68.50;1
-15.50;-68.25;0
-15.50;-68.00;0
-15.50;-67.75;0
-15.50;-67.50;0
-15.50;-67.25;0
-15.50;-67.00;0
-15.50;-66.75;0
-15.50;-66.50;0
-15.50;-66.25;0
-15.50;-66.00;0
-15.50;-65.75;0
-15.50;-65.50;0
-15.50;-65.25;0
-15.50;-65.00;0
-15.50;-64.75;0
-15.50;-64.50;0
-15.50;-64.25;0
-15.50;-64.00;0
-15.50;-63.75;0
-15.50;-63.50;0
-15.50;-63.25;0
-15.50;-63.00;0
-15.50;-62.75;0
-15.50;-62.50;0
-15.50;-62.25;0
-15.50;-62.00;0
-15.50;-61.75;0
-15.50;-61.50;0
-15.50;-61.25;0
-15.50;-61.00;0
-15.50;-60.75;0
-15.50;-60.50;0
-15.50;-60.25;0
-15.50;-60.00;0
-15.50;-59.75;0
-15.50;-59.50;0
-15.50;-59.25;0
-15.50;-59.00;0
-15.50;-58.75;0
-15.50;-58.50;0
-15.50;-58.25;0
-15.50;-58.00;0
-15.50;-57.75;0
-15.50;-57.50;0
-15.50;-57.25;0
-15.50;-57.00;0
-15.50;-56.75;0
-15.50;-56.50;0
-15.50;-56.25;0
-15.50;-56.00;0
-15.50;-55.75;0
-15.50;-55.50;0
-15.50;-55.25;0
-15.50;-55.00;0
-15.50;-54.75;0
-15.50;-54.50;0
-15.50;-54.25;0
-15.50;-54.00;0
-15.50;-53.75;0
-15.50;-53.50;0
-15.50;-53.25;0
-15.50;-53.00;0
-15.50;-52.75;0
-15.50;-52.50;0
-15.50;-52.25;0
-15.50;-52.00;0
-15.50;-51.75;0
-15.50;-51.50;0
-15.50;-51.25;0
-15.50;-51.00;0
-15.50;-50.75;0
-15.50;-50.50;0
-15.50;-50.25;0
-15.50;-50.00;0
-15.50;-49.75;0
-15.50;-49.50;0
-15.50;-49.25;0
-15.50;-49.00;0
-15.50;-48.75;0
-15.50;-48.50;0
-15.50;-48.25;0
-15.50;-48.00;0
-15.50;-47.75;0
-15.50;-47.50;0
-15.50;-47.25;0
-15.50;-47.00;0
-15.50;-46.75;0
-15.50;-46.50;0
-15.50;-46.25;0
-15.50;-46.00;0
-15.50;-45.75;0
-15.50;-45.50;0
-15.50;-45.25;0
-15.50;-45.00;0
-15.50;-44.75;0
-15.50;-44.50;0
-15.50;-44.25;0
-15.50;-44.00;0
-15.50;-43.75;0
-15.50;-43.50;0
-15.50;-43.25;0
-15.50;-43.00;0
-15.50;-42.75;0
-15.50;-42.50;0
-15.50;-42.25;0
-15.50;-42.00;0
-15.50;-41.75;0
-15.50;-41.50;0
-15.50;-41.25;0
-15.50;-41.00;0
-15.50;-40.75;0
-15.50;-40.50;0
-15.50;-40.25;0
-15.50;-40.00;0
-15.50;-39.75;0
-15.50;-39.50;0
-15.50;-39.25;0
-15.25;-75.25;0
-15.25;-75.00;0
-15.25;-74.75;0
-15.25;-74.50;0
-15.25;-74.25;1
-15.25;-74.00;1
-15.25;-73.75;1
-15.25;-73.50;1
-15.25;-73.25;1
-15.25;-73.00;1
-15.25;-72.75;1
-15.25;-72.50;1
-15.25;-72.25;1
-15.25;-72.00;1
-15.25;-71.75;1
-15.25;-71.50;1
-15.25;-71.25;1
-15.25;-71.00;1
-15.25;-70.75;1
-15.25;-70.50;1
-15.25;-70.25;1
-15.25;-70.00;1
-15.25;-69.75;1
-15.25;-69.50;1
-15.25;-69.25;1
-15.25;-69.00;1
-15.25;-68.75;1
-15.25;-68.50;0
-15.25;-68.25;0
-15.25;-68.00;0
-15.25;-67.75;0
-15.25;-67.50;0
-15.25;-67.25;0
-15.25;-67.00;0
-15.25;-66.75;0
-15.25;-66.50;0
-15.25;-66.25;0
-15.25;-66.00;0
-15.25;-65.75;0
-15.25;-65.50;0
-15.25;-65.25;0
-15.25;-65.00;0
-15.25;-64.75;0
-15.25;-64.50;0
-15.25;-64.25;0
-15.25;-64.00;0
-15.25;-63.75;0
-15.25;-63.50;0
-15.25;-63.25;0
-15.25;-63.00;0
-15.25;-62.75;0
-15.25;-62.50;0
-15.25;-62.25;0
-15.25;-62.00;0
-15.25;-61.75;0
-15.25;-61.50;0
-15.25;-61.25;0
-15.25;-61.00;0
-15.25;-60.75;0
-15.25;-60.50;0
-15.25;-60.25;0
-15.25;-60.00;0
-15.25;-59.75;0
-15.25;-59.50;0
-15.25;-59.25;0
-15.25;-59.00;0
-15.25;-58.75;0
-15.25;-58.50;0
-15.25;-58.25;0
-15.25;-58.00;0
-15.25;-57.75;0
-15.25;-57.50;0
-15.25;-57.25;0
-15.25;-57.00;0
-15.25;-56.75;0
-15.25;-56.50;0
-15.25;-56.25;0
-15.25;-56.00;0
-15.25;-55.75;0
-15.25;-55.50;0
-15.25;-55.25;0
-15.25;-55.00;0
-15.25;-54.75;0
-15.25;-54.50;0
-15.25;-54.25;0
-15.25;-54.00;0
-15.25;-53.75;0
-15.25;-53.50;0
-15.25;-53.25;0
-15.25;-53.00;0
-15.25;-52.75;0
-15.25;-52.50;0
-15.25;-52.25;0
-15.25;-52.00;0
-15.25;-51.75;0
-15.25;-51.50;0
-15.25;-51.25;0
-15.25;-51.00;0
-15.25;-50.75;0
-15.25;-50.50;0
-15.25;-50.25;0
-15.25;-50.00;0
-15.25;-49.75;0
-15.25;-49.50;0
-15.25;-49.25;0
-15.25;-49.00;0
-15.25;-48.75;0
-15.25;-48.50;0
-15.25;-48.25;0
-15.25;-48.00;0
-15.25;-47.75;0
-15.25;-47.50;0
-15.25;-47.25;0
-15.25;-47.00;0
-15.25;-46.75;0
-15.25;-46.50;0
-15.25;-46.25;0
-15.25;-46.00;0
-15.25;-45.75;0
-15.25;-45.50;0
-15.25;-45.25;0
-15.25;-45.00;0
-15.25;-44.75;0
-15.25;-44.50;0
-15.25;-44.25;0
-15.25;-44.00;0
-15.25;-43.75;0
-15.25;-43.50;0
-15.25;-43.25;0
-15.25;-43.00;0
-15.25;-42.75;0
-15.25;-42.50;0
-15.25;-42.25;0
-15.25;-42.00;0
-15.25;-41.75;0
-15.25;-41.50;0
-15.25;-41.25;0
-15.25;-41.00;0
-15.25;-40.75;0
-15.25;-40.50;0
-15.25;-40.25;0
-15.25;-40.00;0
-15.25;-39.75;0
-15.25;-39.50;0
-15.25;-39.25;0
-15.00;-75.25;0
-15.00;-75.00;0
-15.00;-74.75;0
-15.00;-74.50;1
-15.00;-74.25;1
-15.00;-74.00;1
-15.00;-73.75;1
-15.00;-73.50;1
-15.00;-73.25;1
-15.00;-73.00;1
-15.00;-72.75;1
-15.00;-72.50;1
-15.00;-72.25;1
-15.00;-72.00;1
-15.00;-71.75;1
-15.00;-71.50;1
-15.00;-71.25;1
-15.00;-71.00;1
-15.00;-70.75;1
-15.00;-70.50;1
-15.00;-70.25;1
-15.00;-70.00;1
-15.00;-69.75;1
-15.00;-69.50;1
-15.00;-69.25;1
-15.00;-69.00;1
-15.00;-68.75;1
-15.00;-68.50;0
-15.00;-68.25;0
-15.00;-68.00;0
-15.00;-67.75;0
-15.00;-67.50;0
-15.00;-67.25;0
-15.00;-67.00;0
-15.00;-66.75;0
-15.00;-66.50;0
-15.00;-66.25;0
-15.00;-66.00;0
-15.00;-65.75;0
-15.00;-65.50;0
-15.00;-65.25;0
-15.00;-65.00;0
-15.00;-64.75;0
-15.00;-64.50;0
-15.00;-64.25;0
-15.00;-64.00;0
-15.00;-63.75;0
-15.00;-63.50;0
-15.00;-63.25;0
-15.00;-63.00;0
-15.00;-62.75;0
-15.00;-62.50;0
-15.00;-62.25;0
-15.00;-62.00;0
-15.00;-61.75;0
-15.00;-61.50;0
-15.00;-61.25;0
-15.00;-61.00;0
-15.00;-60.75;0
-15.00;-60.50;0
-15.00;-60.25;0
-15.00;-60.00;0
-15.00;-59.75;0
-15.00;-59.50;0
-15.00;-59.25;0
-15.00;-59.00;0
-15.00;-58.75;0
-15.00;-58.50;0
-15.00;-58.25;0
-15.00;-58.00;0
-15.00;-57.75;0
-15.00;-57.50;0
-15.00;-57.25;0
-15.00;-57.00;0
-15.00;-56.75;0
-15.00;-56.50;0
-15.00;-56.25;0
-15.00;-56.00;0
-15.00;-55.75;0
-15.00;-55.50;0
-15.00;-55.25;0
-15.00;-55.00;0
-15.00;-54.75;0
-15.00;-54.50;0
-15.00;-54.25;0
-15.00;-54.00;0
-15.00;-53.75;0
-15.00;-53.50;0
-15.00;-53.25;0
-15.00;-53.00;0
-15.00;-52.75;0
-15.00;-52.50;0
-15.00;-52.25;0
-15.00;-52.00;0
-15.00;-51.75;0
-15.00;-51.50;0
-15.00;-51.25;0
-15.00;-51.00;0
-15.00;-50.75;0
-15.00;-50.50;0
-15.00;-50.25;0
-15.00;-50.00;0
-15.00;-49.75;0
-15.00;-49.50;0
-15.00;-49.25;0
-15.00;-49.00;0
-15.00;-48.75;0
-15.00;-48.50;0
-15.00;-48.25;0
-15.00;-48.00;0
-15.00;-47.75;0
-15.00;-47.50;0
-15.00;-47.25;0
-15.00;-47.00;0
-15.00;-46.75;0
-15.00;-46.50;0
-15.00;-46.25;0
-15.00;-46.00;0
-15.00;-45.75;0
-15.00;-45.50;0
-15.00;-45.25;0
-15.00;-45.00;0
-15.00;-44.75;0
-15.00;-44.50;0
-15.00;-44.25;0
-15.00;-44.00;0
-15.00;-43.75;0
-15.00;-43.50;0
-15.00;-43.25;0
-15.00;-43.00;0
-15.00;-42.75;0
-15.00;-42.50;0
-15.00;-42.25;0
-15.00;-42.00;0
-15.00;-41.75;0
-15.00;-41.50;0
-15.00;-41.25;0
-15.00;-41.00;0
-15.00;-40.75;0
-15.00;-40.50;0
-15.00;-40.25;0
-15.00;-40.00;0
-15.00;-39.75;0
-15.00;-39.50;0
-15.00;-39.25;0
-14.75;-75.50;0
-14.75;-75.25;0
-14.75;-75.00;0
-14.75;-74.75;1
-14.75;-74.50;1
-14.75;-74.25;1
-14.75;-74.00;1
-14.75;-73.75;1
-14.75;-73.50;1
-14.75;-73.25;1
-14.75;-73.00;1
-14.75;-72.75;1
-14.75;-72.50;1
-14.75;-72.25;1
-14.75;-72.00;1
-14.75;-71.75;1
-14.75;-71.50;1
-14.75;-71.25;1
-14.75;-71.00;1
-14.75;-70.75;1
-14.75;-70.50;1
-14.75;-70.25;1
-14.75;-70.00;1
-14.75;-69.75;1
-14.75;-69.50;1
-14.75;-69.25;1
-14.75;-69.00;1
-14.75;-68.75;0
-14.75;-68.50;0
-14.75;-68.25;0
-14.75;-68.00;0
-14.75;-67.75;0
-14.75;-67.50;0
-14.75;-67.25;0
-14.75;-67.00;0
-14.75;-66.75;0
-14.75;-66.50;0
-14.75;-66.25;0
-14.75;-66.00;0
-14.75;-65.75;0
-14.75;-65.50;0
-14.75;-65.25;0
-14.75;-65.00;0
-14.75;-64.75;0
-14.75;-64.50;0
-14.75;-64.25;0
-14.75;-64.00;0
-14.75;-63.75;0
-14.75;-63.50;0
-14.75;-63.25;0
-14.75;-63.00;0
-14.75;-62.75;0
-14.75;-62.50;0
-14.75;-62.25;0
-14.75;-62.00;0
-14.75;-61.75;0
-14.75;-61.50;0
-14.75;-61.25;0
-14.75;-61.00;0
-14.75;-60.75;0
-14.75;-60.50;0
-14.75;-60.25;0
-14.75;-60.00;0
-14.75;-59.75;0
-14.75;-59.50;0
-14.75;-59.25;0
-14.75;-59.00;0
-14.75;-58.75;0
-14.75;-58.50;0
-14.75;-58.25;0
-14.75;-58.00;0
-14.75;-57.75;0
-14.75;-57.50;0
-14.75;-57.25;0
-14.75;-57.00;0
-14.75;-56.75;0
-14.75;-56.50;0
-14.75;-56.25;0
-14.75;-56.00;0
-14.75;-55.75;0
-14.75;-55.50;0
-14.75;-55.25;0
-14.75;-55.00;0
-14.75;-54.75;0
-14.75;-54.50;0
-14.75;-54.25;0
-14.75;-54.00;0
-14.75;-53.75;0
-14.75;-53.50;0
-14.75;-53.25;0
-14.75;-53.00;0
-14.75;-52.75;0
-14.75;-52.50;0
-14.75;-52.25;0
-14.75;-52.00;0
-14.75;-51.75;0
-14.75;-51.50;0
-14.75;-51.25;0
-14.75;-51.00;0
-14.75;-50.75;0
-14.75;-50.50;0
-14.75;-50.25;0
-14.75;-50.00;0
-14.75;-49.75;0
-14.75;-49.50;0
-14.75;-49.25;0
-14.75;-49.00;0
-14.75;-48.75;0
-14.75;-48.50;0
-14.75;-48.25;0
-14.75;-48.00;0
-14.75;-47.75;0
-14.75;-47.50;0
-14.75;-47.25;0
-14.75;-47.00;0
-14.75;-46.75;0
-14.75;-46.50;0
-14.75;-46.25;0
-14.75;-46.00;0
-14.75;-45.75;0
-14.75;-45.50;0
-14.75;-45.25;0
-14.75;-45.00;0
-14.75;-44.75;0
-14.75;-44.50;0
-14.75;-44.25;0
-14.75;-44.00;0
-14.75;-43.75;0
-14.75;-43.50;0
-14.75;-43.25;0
-14.75;-43.00;0
-14.75;-42.75;0
-14.75;-42.50;0
-14.75;-42.25;0
-14.75;-42.00;0
-14.75;-41.75;0
-14.75;-41.50;0
-14.75;-41.25;0
-14.75;-41.00;0
-14.75;-40.75;0
-14.75;-40.50;0
-14.75;-40.25;0
-14.75;-40.00;0
-14.75;-39.75;0
-14.75;-39.50;0
-14.75;-39.25;0
-14.50;-76.00;0
-14.50;-75.75;0
-14.50;-75.50;0
-14.50;-75.25;0
-14.50;-75.00;0
-14.50;-74.75;1
-14.50;-74.50;1
-14.50;-74.25;1
-14.50;-74.00;1
-14.50;-73.75;1
-14.50;-73.50;1
-14.50;-73.25;1
-14.50;-73.00;1
-14.50;-72.75;1
-14.50;-72.50;1
-14.50;-72.25;1
-14.50;-72.00;1
-14.50;-71.75;1
-14.50;-71.50;1
-14.50;-71.25;1
-14.50;-71.00;1
-14.50;-70.75;1
-14.50;-70.50;1
-14.50;-70.25;1
-14.50;-70.00;1
-14.50;-69.75;1
-14.50;-69.50;1
-14.50;-69.25;1
-14.50;-69.00;1
-14.50;-68.75;0
-14.50;-68.50;0
-14.50;-68.25;0
-14.50;-68.00;0
-14.50;-67.75;0
-14.50;-67.50;0
-14.50;-67.25;0
-14.50;-67.00;0
-14.50;-66.75;0
-14.50;-66.50;0
-14.50;-66.25;0
-14.50;-66.00;0
-14.50;-65.75;0
-14.50;-65.50;0
-14.50;-65.25;0
-14.50;-65.00;0
-14.50;-64.75;0
-14.50;-64.50;0
-14.50;-64.25;0
-14.50;-64.00;0
-14.50;-63.75;0
-14.50;-63.50;0
-14.50;-63.25;0
-14.50;-63.00;0
-14.50;-62.75;0
-14.50;-62.50;0
-14.50;-62.25;0
-14.50;-62.00;0
-14.50;-61.75;0
-14.50;-61.50;0
-14.50;-61.25;0
-14.50;-61.00;0
-14.50;-60.75;0
-14.50;-60.50;0
-14.50;-60.25;0
-14.50;-60.00;0
-14.50;-59.75;0
-14.50;-59.50;0
-14.50;-59.25;0
-14.50;-59.00;0
-14.50;-58.75;0
-14.50;-58.50;0
-14.50;-58.25;0
-14.50;-58.00;0
-14.50;-57.75;0
-14.50;-57.50;0
-14.50;-57.25;0
-14.50;-57.00;0
-14.50;-56.75;0
-14.50;-56.50;0
-14.50;-56.25;0
-14.50;-56.00;0
-14.50;-55.75;0
-14.50;-55.50;0
